end_station_name,station_end_trip_count,station_lat,station_lng,search_radius_m,distance_m,service_category,service_lat,service_lng,name,amenity,shop,tourism,office,leisure,public_transport,railway,highway
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,117.49565542964453,transit,41.8841977,-87.6310516,Clark & Randolph,,,,,,platform,,bus_stop
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,166.26340365834383,transit,41.8852818,-87.6310753,Clark & Lake (CTA),,,,,,platform,,bus_stop
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,216.93007348132963,transit,41.8823048,-87.6293111,Dearborn & Madison,,,,,,platform,,bus_stop
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,58.419642044224034,transit,41.8847265,-87.6293642,Dearborn & Randolph,,,,,,platform,,bus_stop
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,231.64516706194738,transit,41.8863178,-87.6294159,Dearborn & Wacker/Lake,,,,,,platform,,bus_stop
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,220.3402196390858,transit,41.8842364,-87.6322951,LaSalle & Randolph,,,,,,platform,,bus_stop
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,164.82441382425682,transit,41.8833619,-87.6280303,State & Washington,,,,,,platform,,bus_stop
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,212.62915211298915,transit,41.8855872,-87.6278095,State & Lake (CTA),,,,,,platform,,bus_stop
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,233.00147873695997,tourism,41.8841566,-87.6268212,Chicago Visitors Information Center,,,information,,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,117.70919889842217,retail,41.8843465,-87.6282187,Zara,,clothes,,,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,31.397379293670472,food_drink,41.8842027,-87.6292577,The Dearborn,restaurant,,,,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,224.91338746348836,transit,41.8859167,-87.6281121,State & Lake (CTA),,,,,,platform,,bus_stop
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,246.7981084199626,retail,41.8846227,-87.6266967,Ross,,department_store,,,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,95.24541127287718,office,41.884798,-87.6305074,"Leon J. Teichner & Associates, P.C.",,,,lawyer,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,132.97687288941825,transit,41.8832409,-87.6287525,Washington & State,,,,,,stop_position,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,183.38515064804267,retail,41.8858885,-87.6297309,7-Eleven,,convenience,,,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,144.77665661473344,transit,41.8839554,-87.6279272,Lake,,,,,,stop_position,stop,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,172.1753754457165,transit,41.8850601,-87.6278686,Lake,,,,,,stop_position,stop,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,111.37354536669478,transit,41.8832533,-87.6294091,Washington,,,,,,stop_position,stop,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,186.6308375390909,transit,41.885468,-87.6280954,,,,,,,,subway_entrance,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,204.12314016733396,transit,41.8854736,-87.6278064,,,,,,,,subway_entrance,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,172.09547557097412,transit,41.8849626,-87.6277945,,,,,,,,subway_entrance,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,151.68803636428044,transit,41.8849663,-87.6280817,,,,,,,,subway_entrance,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,245.48868130321813,office,41.8823111,-87.6310739,Anderson & Boback,,,,lawyer,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,170.53952640749964,office,41.8829378,-87.6307199,Michael J. Brennan,,,,lawyer,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,228.7225872427928,office,41.8823378,-87.628585,ChitownCabbie Taxi Service,,,,company,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,200.737926705582,office,41.882488,-87.6290535,Cheap Car Insurance Chicago IL,,,,insurance,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,174.7221180533847,transit,41.883376,-87.6278714,State & Washington,,,,,,stop_position,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,206.56937959031237,transit,41.8855996,-87.6279318,State & Lake (CTA),,,,,,stop_position,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,144.28662434515414,transit,41.8843646,-87.6278985,State & Randolph,,,,,,stop_position,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,233.63451457914948,transit,41.8832513,-87.6271439,Washington & State,,,,,,stop_position,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,120.93726071198653,transit,41.8832435,-87.6302161,Washington & Clark/Dearborn,,,,,,stop_position,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,159.03558466524606,office,41.8828571,-87.6291478,Consulate of North Macedonia,,,,diplomatic,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,51.9125996781535,food_drink,41.8846088,-87.6300195,Corner Bakery,cafe,,,,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,46.791434401661476,food_drink,41.8846095,-87.6299061,Do-Rite Donuts & Coffee,cafe,,,,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,105.7619945336388,retail,41.8839588,-87.6284134,Gayle V’s Best Ever Grilled Cheese,,bakery,,,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,188.56366710991267,food_drink,41.8839004,-87.6274021,Infield’s,bar,,,,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,147.86406059526877,food_drink,41.8829726,-87.6290966,Roti Modern Mediterranean,fast_food,,,,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,230.4998098457907,food_drink,41.8822332,-87.6303266,Stock and Ledger Kitchen & Spirits,bar,,,,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,110.36158541882185,food_drink,41.8839109,-87.6283762,MacGuffins Bar & Lounge,bar,,,,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,145.42637797077137,food_drink,41.8829799,-87.6291674,Lavazza,cafe,,,,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,248.33587128346295,transit,41.8820404,-87.6291208,Madison & Dearborn/State,,,,,,platform,,bus_stop
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,125.30977252998024,transit,41.8831919,-87.6301867,Washington & Clark/Dearborn,,,,,,platform,,bus_stop
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,238.7702020911478,transit,41.8831954,-87.6271142,Washington & State,,,,,,platform,,bus_stop
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,180.7114982048058,food_drink,41.8839064,-87.6274973,Frontera Fresco,restaurant,,,,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,116.2380471234103,food_drink,41.8837966,-87.6283625,Farmer's Fridge,fast_food,,,,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,142.56166946788414,transit,41.8831459,-87.6287377,Washington & State,,,,,,platform,,bus_stop
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,215.87363912635234,transit,41.8823067,-87.6294088,Dearborn & Madison,,,,,,stop_position,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,50.01720546312073,transit,41.884675,-87.6294753,Dearborn & Randolph,,,,,,stop_position,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,231.01868571508533,transit,41.8863166,-87.629515,Dearborn & Wacker/Lake,,,,,,stop_position,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,159.6050282590098,transit,41.885272,-87.6309747,Clark & Lake (CTA),,,,,,stop_position,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,108.5668749256257,transit,41.8842022,-87.6309439,Clark & Randolph,,,,,,stop_position,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,243.32943768936502,office,41.8821707,-87.6286808,Chicago Public Schools Headquarters,,,,educational_institution,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,204.28050451857575,transit,41.8830545,-87.6277494,State & Washington,,,,,,platform,,bus_stop
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,196.38475029077858,transit,41.883069,-87.6278587,State & Washington,,,,,,stop_position,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,74.58319186888151,recreation,41.8840436,-87.6287724,First Ascent Block 37,,,,,sports_centre,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,146.88677356495873,office,41.8829237,-87.6297681,Cook County State's Attorney,,,,government,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,135.15032262405833,transit,41.8839496,-87.6280485,,,,,,,,subway_entrance,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,125.5597473276321,retail,41.8839544,-87.6281664,State Street Souvenirs,,gift,,,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,104.1277567686908,retail,41.8846355,-87.6284928,Blick Art Materials,,craft,,,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,105.2969080430543,office,41.8848082,-87.6306519,"Fretzin, Inc.",,,,consulting,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,139.9834030311293,food_drink,41.8851837,-87.630754,Starbucks,cafe,,,,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,108.76527300526362,retail,41.8852149,-87.629754,Box Office,,ticket,,,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,124.6400332077428,office,41.8834408,-87.628579,"Sterling Hughes, LLC",,,,lawyer,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,235.87956885137274,food_drink,41.8822092,-87.630453,Copper Club,restaurant,,,,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,156.16275293545792,food_drink,41.8829875,-87.6287825,Stan's Donuts & Coffee,cafe,,,,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,185.16905864063608,retail,41.8849402,-87.6276035,Walgreens,pharmacy,chemist,,,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,128.50390394881873,retail,41.8838973,-87.6281514,Banana Republic,,clothes,,,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,196.9803179099264,food_drink,41.8859231,-87.6288877,Starbucks,cafe,,,,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,205.01257397327845,health,41.8829696,-87.6314271,The Dental Loft,dentist,,,,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,71.29011636232603,retail,41.8846167,-87.6289358,Garrett's Popcorn,,confectionery,,,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,82.05814548200733,food_drink,41.8838937,-87.6287588,Starbucks,cafe,,,,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,202.61274920811948,office,41.8829078,-87.631302,Burnham Nationwide,,,,consulting,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,96.00285664779486,office,41.8848836,-87.6304078,HDI Global Insurance Company,,,,insurance,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,118.99227550635021,office,41.8850299,-87.6306045,"Salvi, Schostok & Pritchard P.C.",,,,lawyer,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,154.68611549461167,food_drink,41.8838445,-87.6278424,Dunkin',fast_food,,,,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,207.24846878308153,health,41.88289,-87.6313583,Passport Health Downtown Chicago Travel Clinic,clinic,,,,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,25.83079444876756,office,41.884128,-87.6299062,Cook County States Attorney,,,,government,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,248.53531751701505,office,41.8826421,-87.6275355,Illinois Secretary of State Index Department,,,,government,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,65.96142441455306,tourism,41.8846408,-87.629045,Cambria Hotel Chicago Loop - Theatre District,,,hotel,,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,228.61817941262524,transit,41.8842389,-87.6323951,LaSalle & Randolph,,,,,,stop_position,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,219.02420691088471,office,41.8823036,-87.6291552,Chicago Board of Education,,,,educational_institution,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,235.64613363421626,retail,41.8821219,-87.6295908,,,vacant,,,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,225.71788830898004,office,41.8822485,-87.6301555,"Law Offices of David L. Freidberg, P.C.",,,,lawyer,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,97.36890605256534,tourism,41.8833774,-87.629829,Chicago Picasso Braille Model,,,artwork,,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,191.35455062088,other_amenity,41.8846911,-87.6274025,Joffrey Ballet,dancing_school,,,,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,96.97228265409002,food_drink,41.8834399,-87.6300968,Chiya Chai,fast_food,,,,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,207.63174613931668,education,41.882406,-87.6291683,Adler University,university,,,,,,,
Daley Center Plaza,21515.0,41.88424087537072,-87.62963348535213,250,86.30719713126064,retail,41.8838784,-87.6287116,Iridium 77,,clothes,,,,,,
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,228.77929735427014,food_drink,41.8972571,-87.6283787,Subway,fast_food,,,,,,,
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,154.9988002792605,transit,41.8981169,-87.6313941,Clark & Chestnut,,,,,,platform,,bus_stop
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,134.37761076674857,transit,41.8993908,-87.6314335,Clark & Delaware,,,,,,platform,,bus_stop
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,233.70716768238626,transit,41.9007188,-87.6314763,Clark & Oak,,,,,,platform,,bus_stop
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,13.402585644870145,transit,41.8989386,-87.6297553,Dearborn & Delaware,,,,,,platform,,bus_stop
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,239.1239481971017,transit,41.9008714,-87.6312592,Clark & Oak,,,,,,platform,,bus_stop
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,232.34402636364447,transit,41.8994359,-87.6326483,LaSalle & Delaware,,,,,,platform,,bus_stop
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,153.67101396161007,food_drink,41.8992835,-87.628104,La Borra Cafe,cafe,,,,,,,
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,160.7246714822988,food_drink,41.8984675,-87.6280907,Tempo Cafe,cafe,,,,,,,
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,234.61334724760007,retail,41.8996434,-87.627226,Saint Laurent,,clothes,,,,,,
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,234.48746049869501,retail,41.8997971,-87.6273064,Marc Jacobs,,clothes,,,,,,
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,152.46310002138924,food_drink,41.8989901,-87.6280701,Starbucks,cafe,,,,,,,
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,246.54775374248604,retail,41.900187,-87.6274228,Madewell,,clothes,,,,,,
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,194.3615962556366,retail,41.9000843,-87.6281038,Walgreens,,chemist,,,,,,
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,209.4024096773529,food_drink,41.8997553,-87.627613,Bernard's Bar,bar,,,,,,,
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,143.47044476740388,transit,41.8989989,-87.628179,State & Delaware,,,,,,platform,,bus_stop
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,244.8403716643964,transit,41.9008676,-87.6284137,State & Oak,,,,,,platform,,bus_stop
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,216.79054032568615,transit,41.9004483,-87.6282058,State & Oak,,,,,,platform,,bus_stop
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,130.91719000807885,transit,41.8992664,-87.6283815,State & Delaware,,,,,,platform,,bus_stop
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,249.51385074196884,food_drink,41.8970455,-87.6283595,Friends Ramen,restaurant,,,,,,,
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,172.4256829939714,food_drink,41.8992785,-87.6278706,Joe & The Juice,cafe,,,,,,,
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,218.99460918778928,food_drink,41.8997676,-87.6274933,Petit Margeaux,cafe,,,,,,,
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,195.1706877399154,food_drink,41.8978761,-87.6280668,Alpana,restaurant,,,,,,,
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,207.45492720982028,food_drink,41.8997256,-87.6276208,Margeaux Brasserie,restaurant,,,,,,,
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,136.74580240160103,transit,41.8998344,-87.6310859,Walton & Clark,,,,,,platform,,bus_stop
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,216.81544155807813,transit,41.8970246,-87.629716,Dearborn & Chicago,,,,,,platform,,bus_stop
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,221.70529720006385,transit,41.8969773,-87.6297879,Dearborn & Chicago,,,,,,stop_position,,
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,7.356118704178051,transit,41.8990033,-87.629836,Dearborn & Delaware,,,,,,stop_position,,
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,135.10393912896512,transit,41.8997984,-87.6311049,Walton & Clark,,,,,,stop_position,,
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,125.73820254296056,transit,41.8993827,-87.6313259,Clark & Delaware,,,,,,stop_position,,
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,149.4785919151995,transit,41.8980989,-87.6312887,Clark & Chestnut,,,,,,stop_position,,
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,203.1858504711383,transit,41.9004471,-87.6313554,Clark & Oak,,,,,,stop_position,,
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,226.33089897737847,transit,41.9006948,-87.6313619,Clark & Oak,,,,,,stop_position,,
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,135.26629531538867,transit,41.8990056,-87.6282784,State & Delaware,,,,,,stop_position,,
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,138.78602025142587,transit,41.8992899,-87.6282915,State & Delaware,,,,,,stop_position,,
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,208.10306752922463,transit,41.9004233,-87.6283294,State & Oak,,,,,,stop_position,,
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,155.5579124648514,retail,41.8987068,-87.6280658,Potash Markets - State Street,,supermarket,,,,,,
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,136.33466490781973,food_drink,41.8984478,-87.628421,Big Shoulders Cafe,cafe,,,,,,,
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,222.53250147531068,food_drink,41.8973328,-87.6283638,Vin Tea,fast_food,,,,,,,
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,216.62658611431098,food_drink,41.8973969,-87.6283662,Mister J's Dawg And Burger,fast_food,,,,,,,
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,146.93456883120365,retail,41.899783,-87.6285135,Indochino,,clothes,,,,,,
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,132.2788842036982,retail,41.8994988,-87.628481,Lens Crafters,,optician,,,,,,
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,141.4373250366851,food_drink,41.8996331,-87.6284545,Adalina,restaurant,,,,,,,
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,149.3501221076053,retail,41.8981354,-87.6284971,Circle K,,convenience,,,,,,
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,210.86226075603216,education,41.8977204,-87.6279945,Quinlan School of Business,college,,,,,,,
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,208.1335813031404,retail,41.9000906,-87.6278987,Brandy Melville,,clothes,,,,,,
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,170.68488627434328,retail,41.8996999,-87.6280985,Piaget,,jewelry,,,,,,
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,176.012286406385,retail,41.8997958,-87.6280985,Jaeger-LeCoultre,,watches,,,,,,
Dearborn Pkwy & Delaware Pl,21481.0,41.898969,-87.629912,250,167.52279228038202,retail,41.8996301,-87.6280932,Roger Dubuis,,watches,,,,,,
Dearborn St & Erie St,22070.0,41.893992,-87.629318,250,234.51279978504718,retail,41.8943532,-87.6265266,R.H. Love Galleries,,art,,,,,,
Dearborn St & Erie St,22070.0,41.893992,-87.629318,250,193.7647113203152,food_drink,41.892586,-87.6279351,Pops For Champagne,bar,,,,,,,
Dearborn St & Erie St,22070.0,41.893992,-87.629318,250,236.6180922669147,transit,41.8920811,-87.6280602,Grand,,,,,,stop_position,stop,
Dearborn St & Erie St,22070.0,41.893992,-87.629318,250,170.53363064515253,food_drink,41.8926297,-87.6283717,Starbucks,cafe,,,,,,,
Dearborn St & Erie St,22070.0,41.893992,-87.629318,250,211.71294572780053,retail,41.8921706,-87.6285729,Jewel-Osco,,supermarket,,,,,,
Dearborn St & Erie St,22070.0,41.893992,-87.629318,250,246.24088548689724,food_drink,41.8920577,-87.6278696,Weber Grill,restaurant,,,,,,,
Dearborn St & Erie St,22070.0,41.893992,-87.629318,250,29.558100081555775,food_drink,41.8942218,-87.6294975,Starbucks,cafe,,,,,,,
Dearborn St & Erie St,22070.0,41.893992,-87.629318,250,142.74774618349196,retail,41.8947163,-87.6278941,Medinah Barber Shop,,hairdresser,,,,,,
Dearborn St & Erie St,22070.0,41.893992,-87.629318,250,104.19585147497709,food_drink,41.8934348,-87.6283059,Quartino Ristorante,restaurant,,,,,,,
Dearborn St & Erie St,22070.0,41.893992,-87.629318,250,235.47392349935885,transit,41.8918807,-87.6295384,Dearborn & Grand,,,,,,platform,,bus_stop
Dearborn St & Erie St,22070.0,41.893992,-87.629318,250,100.97263663363022,transit,41.8931059,-87.6295847,Dearborn & Ontario,,,,,,platform,,bus_stop
Dearborn St & Erie St,22070.0,41.893992,-87.629318,250,235.25386393945269,tourism,41.8942846,-87.6265031,Richard H. Driehaus Museum,,,museum,,,,,
Dearborn St & Erie St,22070.0,41.893992,-87.629318,250,210.10066629819755,retail,41.8947226,-87.6269771,Jonathan Adler,,houseware,,,,,,
Dearborn St & Erie St,22070.0,41.893992,-87.629318,250,241.6323376214151,tourism,41.8919091,-87.6284859,Grand Plaza,,,hotel,,,,,
Dearborn St & Erie St,22070.0,41.893992,-87.629318,250,211.11143074561394,tourism,41.8920935,-87.6292964,Manilow Suites at The Grand Plaza,,,hotel,,,,,
Dearborn St & Erie St,22070.0,41.893992,-87.629318,250,172.9128741543601,transit,41.8944588,-87.6313107,Clark & Huron,,,,,,platform,,bus_stop
Dearborn St & Erie St,22070.0,41.893992,-87.629318,250,80.61176866317807,transit,41.8946787,-87.6296302,Dearborn & Huron,,,,,,platform,,bus_stop
Dearborn St & Erie St,22070.0,41.893992,-87.629318,250,183.00591393264287,food_drink,41.8945947,-87.6313754,Big Shoulders Coffee,cafe,,,,,,,
Dearborn St & Erie St,22070.0,41.893992,-87.629318,250,137.99640578792156,retail,41.8950381,-87.630215,Van Cleef Salon,,hairdresser,,,,,,
Dearborn St & Erie St,22070.0,41.893992,-87.629318,250,141.28085384587948,transit,41.894995,-87.6282702,State & Huron,,,,,,platform,,bus_stop
Dearborn St & Erie St,22070.0,41.893992,-87.629318,250,143.62925195127343,transit,41.8931421,-87.6280113,State & Ontario,,,,,,platform,,bus_stop
Dearborn St & Erie St,22070.0,41.893992,-87.629318,250,134.3701990515666,transit,41.8947513,-87.6280551,State & Huron,,,,,,platform,,bus_stop
Dearborn St & Erie St,22070.0,41.893992,-87.629318,250,110.96529372087568,transit,41.8934189,-87.6282205,State & Ontario,,,,,,platform,,bus_stop
Dearborn St & Erie St,22070.0,41.893992,-87.629318,250,191.61218169680075,office,41.8922903,-87.6289534,Instituto Cervantes,language_school,,,educational_institution,,,,
Dearborn St & Erie St,22070.0,41.893992,-87.629318,250,241.70332817057005,food_drink,41.8922943,-87.6274944,Bodega,bar,,,,,,,
Dearborn St & Erie St,22070.0,41.893992,-87.629318,250,52.01961838473704,food_drink,41.8939282,-87.6286954,True Food Kitchen,restaurant,,,,,,,
Dearborn St & Erie St,22070.0,41.893992,-87.629318,250,78.19460268540661,food_drink,41.8934341,-87.6287429,The Redhead Piano Bar,bar,,,,,,,
Dearborn St & Erie St,22070.0,41.893992,-87.629318,250,86.84464201325564,food_drink,41.8942694,-87.6283372,Portsmith,restaurant,,,,,,,
Dearborn St & Erie St,22070.0,41.893992,-87.629318,250,73.08354965880004,food_drink,41.8942498,-87.6285058,Apogee,bar,,,,,,,
Dearborn St & Erie St,22070.0,41.893992,-87.629318,250,119.14781794324486,food_drink,41.8942655,-87.6279262,Bijan's Bistro,restaurant,,,,,,,
Dearborn St & Erie St,22070.0,41.893992,-87.629318,250,140.02591498520536,food_drink,41.8941753,-87.6309917,The Kerryman,bar,,,,,,,
Dearborn St & Erie St,22070.0,41.893992,-87.629318,250,105.95707705808569,food_drink,41.893521,-87.6304308,Chicago Chop House,restaurant,,,,,,,
Dearborn St & Erie St,22070.0,41.893992,-87.629318,250,242.85504477481427,food_drink,41.8958096,-87.6309448,Chicago Winery,restaurant,,,,,,,
Dearborn St & Erie St,22070.0,41.893992,-87.629318,250,114.4872641784246,food_drink,41.8931177,-87.6285875,M Burger,fast_food,,,,,,,
Dearborn St & Erie St,22070.0,41.893992,-87.629318,250,56.55479206002715,food_drink,41.8938953,-87.6299888,Mom's Place - A Chicago Gathering Spot,bar,,,,,,,
Dearborn St & Erie St,22070.0,41.893992,-87.629318,250,126.33971353370777,food_drink,41.8931024,-87.6283685,Osteria Via Stato,restaurant,,,,,,,
