simulation_id,difference_score,education_diff,food_drink_diff,health_diff,office_diff,recreation_diff,retail_diff,tourism_diff,transit_diff
237,0.00046002251546140537,-2.3840711809348242e-05,-9.572941650159983e-06,3.278058347975024e-05,2.0976383353667194e-05,1.3555504908396507e-05,0.00016269878598884624,-0.00018420955950218532,-1.2388044769051643e-05
238,0.0011574720355678478,-5.264093208399729e-05,-0.00010053346323313228,-4.415024176316479e-05,2.9422058859321365e-05,2.9958614269180728e-06,-0.00038141138070363345,0.0004181634702864062,0.00012815462721127435
239,0.0011899109406761452,-4.258841862046607e-05,0.00046760521139183053,7.82495731496656e-05,1.2911766247770962e-05,3.618891954878384e-05,-0.0001119480771208381,-0.00020284218168631352,-0.00023757679291047662
240,0.0009380661597979557,-9.230144568562679e-06,-0.00022951421785366577,5.930428482389671e-07,3.10528695127224e-05,-3.106643642673129e-06,0.00011200168778757735,-0.00022718207383409794,0.00032538547975041743
241,0.0008876312907578465,-1.989600807789267e-05,7.099369370816566e-05,2.849312502369722e-05,-0.00012072076228962503,2.9590394865736808e-05,4.7801137419672957e-05,0.0002669372943616549,-0.0003031988750114012
242,0.0007530261403024792,-5.921570515889617e-06,0.0002272603533221007,-7.259177399871614e-06,6.54946026244288e-05,-3.487608959852964e-06,8.375811420463508e-05,-0.00019174191059805057,-0.00016810280267764988
243,0.0006344860731933256,-1.881685882403842e-05,0.00020572109186661747,9.32642768989439e-07,5.8471157899794846e-05,7.314400587361478e-06,4.4803743473931235e-05,-8.698316664412786e-05,-0.00021144301112846486
244,0.0010977704112374847,-3.5481712801037346e-07,0.00024729788987620793,-5.0876409082752094e-06,-9.110433820686686e-05,3.046137172477495e-05,0.0002595992634183697,1.1526680599394101e-05,-0.00045233840937558556
245,0.0008533158931146659,-6.146271872229173e-05,0.00021489659942919292,3.4252443487033796e-05,4.78674467771778e-05,-7.077692314526318e-06,-0.0003581175355204802,5.1423000521147455e-05,7.821845634281566e-05
246,0.001587352013689351,3.9148162868442825e-05,0.0003931568478308667,2.1773606015382946e-05,0.00013373539079546137,-6.3905492399748964e-06,0.00020586199933445015,-0.00037108025105205,-0.0004162052065527222
247,0.0019730538249221625,-4.928260254187522e-05,0.00041877903293902063,7.3452900988695e-05,-2.037226353844568e-05,0.00011436028149530188,0.0003799346970380646,-0.0001764410000088118,-0.0007404310463719477
248,0.0015509983790416865,1.945223118574209e-05,-0.0005005021063555493,-6.0797800125023116e-05,1.4807609790341847e-05,-2.114227774676486e-05,-0.00019305700529353986,0.00032155117070711836,0.00041968817783760715
249,0.0014170720101626165,-6.129487533998706e-05,0.0004170958209623876,7.212402013196534e-05,1.3612012222184722e-05,3.924386985711299e-05,0.00016646028190767104,-1.3416879834762807e-05,-0.000633824249906545
250,0.0009340426921317872,4.947073647267042e-06,0.00010076766995442688,-2.131937036867898e-05,-4.572384059210732e-05,-2.7706359195753608e-05,-0.00017391808370839645,-0.00019835369220090604,0.00036130660246425084
251,0.000787425790288938,-1.569485845464777e-05,0.0001748476956845435,2.908973824631081e-05,4.90360417288796e-05,-7.295779338753992e-05,-0.00030441545014980864,-6.447931524822259e-07,0.00014073941948472557
252,0.0011337183924570084,4.517273537535393e-06,-0.00012538939162592966,-1.5442622755372504e-06,-0.00012837811623640782,5.802572209856818e-06,-0.00027011874397764313,-4.1428682112931714e-05,0.0005565393504811667
253,0.0010862003821393912,-4.782797768059562e-05,-0.0004158990867668133,1.949758378759492e-05,-4.7812965717382305e-05,-3.1560160904962886e-05,1.0358906413987512e-05,0.0004895343073965386,2.3709393471516016e-05
254,0.0006525458843054588,4.6650876761839856e-05,-3.06734259889474e-05,7.70374738869456e-05,-7.388361234317298e-06,-3.335355444477814e-06,0.00010492118808061446,-0.000284875799484996,9.766340342332036e-05
255,0.000978930375866804,3.4447703674993224e-05,0.00018607135259207652,3.6494422419357936e-05,8.085268616748326e-05,3.6915891942762916e-05,-0.0002247980802700944,0.00011468313113671691,-0.0002646671076633189
256,0.0012922493687035812,-3.365139851369079e-05,-0.0001513554055179167,6.424088736002587e-05,0.00011821281942434037,-7.018889490135322e-06,-2.326619559733789e-05,-0.00043083279523274676,0.0004636709775673875
257,0.0019300115849407778,-1.2333617431854564e-05,-0.0003726863411461778,-6.562934022682002e-05,-0.00013317596011015037,-5.996570006185087e-05,-0.00032121483349356605,0.00028045176065347177,0.0006845540318168863
258,0.0008207891010583983,2.3220817018354892e-05,-0.0002649053493677944,-3.522967172150948e-05,-8.98161935798461e-05,3.8593392804302934e-05,0.00023585466122788556,0.00011272567947866186,-2.04433358600431e-05
259,0.0008316236073571386,3.132998189946633e-05,-0.000201252458495782,3.2655488242612496e-05,2.1796423556541544e-05,-2.1216218321934432e-05,-0.00019334312686081212,0.00016525636324860038,0.00016477354673138933
260,0.0008275822884225613,-1.6882052500701884e-05,-9.654216238885738e-05,3.587590841982319e-06,0.00021446713944686668,-8.633777949468291e-05,-4.593662475887994e-05,-0.00016809252506813643,0.00019573641392245378
261,0.0003649916632281888,-2.721566638174463e-05,-6.994498468959609e-05,4.721185681472867e-06,-8.5335180542781e-05,2.418522568148687e-05,9.04195593510182e-05,5.475788954349692e-05,8.411971356592218e-06
262,0.0005935985898795374,3.5267067422508833e-06,-8.460401774512682e-05,-6.0569084059197004e-05,-4.035330759426248e-05,-6.789430444598815e-05,0.00020750672801894687,8.576586017849941e-05,-4.337858109526582e-05
263,0.0010695064505517526,-3.798402468461939e-05,3.190219965121255e-05,3.900495374069973e-05,2.2905453058760794e-05,-1.5803603434158542e-05,-0.0004809655971571569,0.00019296613138107543,0.00024797448744406925
264,0.0015454856916431205,1.1998608609634087e-05,0.0006911574030916134,-8.752416559110882e-06,1.4754622362320169e-05,5.483221175793529e-05,-0.00034123393620130726,-0.000195422626102143,-0.00022733386695905633
265,0.0005588156524751536,1.3164903532920762e-05,-1.5207063897348938e-05,-2.9765257550273816e-05,0.0001134551964594166,-2.0729900936204693e-06,-0.00017244120746370828,-5.992130723259104e-05,0.0001527877262452737
266,0.0012195086833953423,-4.3220950714240904e-05,0.0004088740853234185,5.3510804734823586e-05,9.577444307091315e-05,2.812778853365089e-06,4.878222971513302e-05,-0.00031153496744190656,-0.00025499842354154145
267,0.0010372253688203806,-6.629109869020315e-06,-4.5157282034469226e-05,-6.133883242571622e-05,-3.7858782157756954e-05,-4.629717836943971e-05,-0.00022322168811739207,0.0005186126844101552,-9.810981143643094e-05
268,0.0009747223322761249,4.316166327835054e-06,0.00023450618842280058,4.227123530575749e-05,-1.7567509455758412e-05,4.834958535903516e-05,0.00015791799072265023,-0.00029509419235437817,-0.00017469946432790984
269,0.0011004195298680436,8.0469972152733e-08,-9.670440681430748e-05,2.6931062816110823e-05,0.00014520438473190206,-9.91897421690792e-06,-0.0003101237947233104,0.0003779938474138961,-0.00013346258917945608
270,0.0008919947213482521,-2.4121091292180624e-05,0.00022250929801076458,-4.800056090249055e-05,-0.00018980161483491548,8.832617561699979e-06,4.685355112690748e-05,-0.00018407409364459837,0.00016780189397469503
271,0.0009458015856188681,3.489119283589786e-05,0.00018308012272993945,2.443794128358101e-05,9.476771342083884e-05,-8.41264124369634e-08,0.00013572382253915216,-0.00033639039825582306,-0.00013642626814119874
272,0.0012397556009684793,5.6209519174232024e-05,-0.0002853769004401707,4.05893693744136e-05,2.796416566655524e-05,1.1216194476805844e-05,-0.00017477640582394538,0.0004838985517922195,-0.00015972449422013701
273,0.001117445408483327,5.322985224965118e-05,0.00013088479576550682,3.2328271994369606e-05,-1.2197027076353562e-05,6.825145003539444e-05,0.00027402833419679085,-0.0001850481119751446,-0.00036147756519011587
274,0.0013062861238502628,4.467269102735507e-05,0.00019632630586879918,-6.56802081063293e-06,7.137614990332386e-05,-5.650732948218884e-06,-0.0003365158293543724,-0.0003044084788118989,0.0003407679151256615
275,0.0013498410928418653,-3.875493752453739e-05,0.0005372118982976959,-5.632250538893657e-06,-3.97210515272195e-05,1.86706283769357e-05,7.5903429918589005e-06,0.00011144767675444478,-0.0005908123068302795
276,0.00105810845936546,2.5188303522961746e-05,0.0002615588447621442,-3.770431901549756e-05,-3.0441182027968194e-05,-3.011911832653466e-05,-0.00021205500891671725,-0.0002187346013960284,0.00024230708139760804
277,0.0008208908443548147,4.268213506419642e-05,0.00013393438500824972,-9.658752733985448e-06,-4.755678545684261e-05,2.318266875980801e-06,-0.00015311539561044252,0.00023151063522902637,-0.0002001144883760908
278,0.001128300901752019,-2.9534204911960127e-05,0.0005454027705295017,-4.072389497947887e-05,1.8747680346480056e-05,-1.6126685430814525e-05,-0.00013757018106910768,-4.223310058877605e-05,-0.0002979623838959
279,0.0005367846526743471,-1.1963090555974429e-05,5.101566255916179e-05,-1.311656758122906e-05,3.0794598908506776e-05,-5.704110737867786e-05,-0.00018627156082129392,6.27442397023309e-05,0.00012383782516717234
280,0.0015500597929118806,-1.7940079347004804e-05,0.00044746022214209313,-8.215330438775953e-05,-7.542648991364087e-05,-1.839242750311873e-05,0.00032756967431385453,-0.000233429865691831,-0.000347687729612578
281,0.0007704915815729321,-1.4040048808354813e-05,4.5853817826180254e-05,4.247169822899771e-05,0.000123584237018394,-8.157178669424697e-06,-4.05875304551051e-05,-0.0003224610328535632,0.00017333603771291228
282,0.0008532463542554125,1.6047553656828653e-06,-0.00018544044691432005,-3.8452101541797123e-05,3.0774402951100344e-05,-4.8934240685874486e-05,-0.00015379638798568296,0.00023712679039968043,0.0001571172284112743
283,0.0004319995199541073,-5.794305716870941e-05,6.0286033126633054e-05,1.8149097382354207e-06,-9.705524628091794e-05,2.8672927449940183e-05,0.0001252258896622116,-1.870886125862614e-05,-4.2292595268833555e-05
284,0.0003319866294453971,-1.9858931240312495e-05,-5.483987354176767e-05,2.7962819009734463e-05,9.72361673314201e-05,2.0506598661705275e-05,2.0287729719847825e-05,-4.604707447308787e-05,-4.524743546752141e-05
285,0.0005613253711206937,7.801109013686088e-06,0.00017722968951255913,2.9711717681242533e-05,4.777632374964452e-05,1.8143845603229777e-05,-0.00014181083093883773,-0.00011850275754494988,-2.0349097076544087e-05
286,0.0010736745659125002,-1.923544194358095e-05,-0.00017999491118891875,-2.7239948370502004e-05,-4.130625946782707e-05,-2.3361316655784448e-05,-0.00024569940532970236,0.0004855131259494244,5.1324157006760185e-05
287,0.0012627005601177155,1.608318975992052e-05,-0.0003897464735773126,-1.9285237530218546e-05,3.158045375758339e-05,-3.464493982214059e-05,0.0004060578430437889,0.00017762879349755845,-0.0001876736291291925
288,0.0008377769045469349,3.576765344045791e-05,0.00013226215626005455,-4.3692421822817684e-05,-9.267835389506485e-05,-3.990997264163333e-05,-0.0002426077039139607,0.00023344336854984327,1.741527402310261e-05
289,0.0009093888933762069,-5.099180577982504e-05,-0.0002617253496218219,2.8644830085449574e-05,5.015720352899433e-06,-3.736310381002861e-06,-0.00013824098090542414,9.3263674264904e-05,0.00032777022198487993
290,0.0009859048753926396,3.754644059061549e-05,1.8498784056908413e-05,1.8225556071716636e-05,1.6013137458491256e-05,-3.297368850274998e-05,-0.0002736260779626909,-0.00018635267123087718,0.00040266851951858973
291,0.00034542706053409915,-1.7690257701988982e-06,3.184768574526764e-05,-4.754365246087411e-05,2.9563824788261805e-05,3.298932857293685e-06,-0.0001234008520359653,4.133027486745433e-05,6.667281200878339e-05
292,0.0022565222562525734,-4.4266273847312285e-05,0.000973135592090002,-3.436608462945717e-05,0.0001476196190515061,-4.547051680899375e-05,7.505916984784644e-06,-0.0006394332064322411,-0.0003647250464082763
293,0.0010440588031435686,1.5864725640506e-05,-0.00043172315954925766,2.9156350965033745e-05,-9.030624202247678e-05,1.4003120547671083e-05,6.285201645886418e-05,0.0002473207561997509,0.00015283243176000827
294,0.0020151782469971105,-1.250159535241737e-05,0.0004105210915711366,-1.8287467498101506e-06,0.00012923528595115696,1.5217880608865003e-06,0.00046631095791538346,-0.0002453561125690812,-0.0007479026688272383
295,0.0015118530142352359,3.502646285042776e-05,0.0005126795394986838,-2.9224899929170683e-05,-1.1535783892700768e-05,2.526433635210816e-05,-2.13732421449897e-05,0.00018295616841638995,-0.000693792581150765
296,0.0008012343095955997,6.413712733061624e-05,9.543387423427419e-05,-7.22558576880597e-05,-0.0001952345557315327,1.4434709047595612e-05,0.00020201902257538373,-0.00013312674137823388,2.4592421609903603e-05
297,0.0009703058489376887,-3.7918495282708575e-05,0.00045824507596414765,3.837848017027717e-06,2.3070000487693254e-05,-1.6390025963167187e-07,-6.082585561650866e-05,-0.0002726073063542278,-0.00011363736695574334
298,0.0012584546721069395,-2.8949964907266403e-05,0.000299489162153721,3.9096438030784136e-05,0.00015370445135077376,-2.308924562035783e-05,0.00013693728451816267,-0.00027425039062262124,-0.0003029377349032525
299,0.0008550138148411043,1.9211027335165262e-05,4.8013684873338125e-05,-8.360231290409359e-06,2.0581834151059408e-05,3.8827972285798706e-05,-0.00024159377802970838,-0.00017755289810043873,0.0003008723887751863
300,0.00094117858006975,-6.253562031491994e-07,-0.0002988116032417998,-9.339002120283685e-06,1.6945899214332316e-05,-1.840234489931987e-05,-0.00014341098357034676,0.00031215652665275706,0.00014148686416776135
301,0.0012542222028344924,4.162415484458993e-05,-0.00043160372741302133,1.0160971827388038e-05,-0.00019395124972848565,-1.55612427570756e-06,0.00012547344243027392,0.00039863503608603135,5.121749622899463e-05
302,0.00022762483910580313,1.7238925981129596e-05,4.206365467912532e-05,1.5374476940700765e-05,-8.475743305674799e-07,3.4301895574517793e-06,-4.5597425797849755e-05,-6.736741942449387e-05,3.570517239448456e-05
303,0.0011204701721146404,-1.7913608941164463e-05,0.00014963487790853325,9.921328092958592e-06,8.437807738922304e-05,-1.0978696116123107e-05,0.00010849714715494008,0.00020780365551166524,-0.0005313427810000326
304,0.0010990078790837268,1.3469354172219658e-05,0.000409010747281946,3.565936440242182e-05,9.136447368524037e-05,-9.760293686728733e-06,-1.6736242771098198e-05,-3.148120997274739e-05,-0.0004915261931113246
305,0.0009386443256148144,1.2733436568180927e-05,0.00035293119545465323,-2.387681560048205e-05,-2.7975099501781342e-05,5.0065535174715486e-05,5.359199560986405e-05,-0.00016725013413607104,-0.00025022011356906626
306,0.000683723089060416,2.857427047911476e-05,0.00017220975475423783,3.438566701636364e-05,-8.123490647365256e-05,1.6479452119508298e-06,-0.00016971281915506564,-9.091381890147243e-05,0.00010504390706855826
307,0.0012605227832877472,-2.2352808869124247e-05,-0.00020874346377924846,-6.976075769486723e-06,-0.00012195701009850429,4.519839599214856e-05,0.00022751054845243646,0.0003575524471992608,-0.00027023203312753763
308,0.0008504660819318123,1.7314580104535633e-05,-1.9703720952890524e-05,-4.855245269218614e-05,7.62581729731801e-05,9.726744381670718e-06,-0.0003569768673207796,3.5546425704025e-05,0.00028638711780254456
309,0.0006702320151142143,3.94227424643746e-05,-5.074154700790423e-05,2.807381041457918e-05,6.592848395887974e-05,2.1689103178058194e-05,0.0001462702570677321,3.373161047344475e-05,-0.00028437446054924154
310,0.0014004015563764145,2.3099356902887835e-05,0.000651706117794304,-8.779734112028537e-06,-6.17099383565245e-06,2.5395303491037094e-05,-3.712388693677404e-08,-0.0005533026136288199,-0.00013191031272474785
311,0.0016079467983133927,2.2831314189813122e-05,-0.0005738322413422203,3.814447578818353e-05,-2.7498048148374976e-05,-4.0516639491700035e-05,-0.00016212647017441184,5.897358797342378e-05,0.0006840240212052651
312,0.0013918264600524081,-5.34743394203091e-06,0.0003147479096580752,2.8025244594595544e-05,-1.5313938447988895e-05,-1.2190988683165316e-06,-0.0002550703468991167,0.00035314007577350037,-0.000418962411868784
313,0.002132380112536648,3.644997574614797e-05,0.00031184645592152727,1.6551611979088998e-05,9.18966656481418e-05,2.8382317186591635e-05,0.0005810630297868602,-0.0004952550232972253,-0.000570935032971065
314,0.0012045834784271715,-6.355447414010604e-05,0.00034535267358754007,3.2511068598198994e-05,3.0026023673350444e-05,5.933337423210533e-06,0.00018846863593133256,-0.00021364720583684493,-0.00032509005923658796
315,0.0008382625856400289,-4.0267642393444075e-06,0.00030501677646271874,3.689102190278931e-05,7.722349445450638e-05,-4.981167392847062e-05,-5.782344592808464e-05,-0.0002522098871756695,-5.525952154844527e-05
316,0.000478700528627439,3.0389004170350287e-05,7.988515533990936e-05,-4.499244179100026e-05,-0.00012967469025228912,-2.018463783734492e-05,0.00011666390122930248,1.2412203574133085e-05,-4.449849443310949e-05
317,0.001370025508677185,1.573874472315679e-05,-9.127988165769096e-05,-7.810866529595062e-05,-0.00017068424905351126,1.1365293947629418e-07,-0.0003449399583314028,0.00026289877715937604,0.00040626157951662023
318,0.0012000066961432567,-3.3203388721860135e-05,-0.00014576878317013042,-8.192452252554772e-05,-0.0001556168319515605,1.2619026179711348e-05,0.00038565783702443346,0.00020172648486754818,-0.00018348982170246497
319,0.0007723760781785808,1.98544315034516e-05,0.00013007161131683986,-2.9555009163479556e-05,-4.640551748198718e-05,-1.6159606420613343e-05,-0.0002940679060232376,3.3196558960779665e-05,0.00020306543730819193
320,0.0015794480595406153,7.708761993383082e-05,0.00027037287939779553,5.856176428381543e-05,8.53585074357538e-05,2.5752186341107888e-05,0.00027259107237800895,-0.0003628782055342811,-0.0004268458242360218
321,0.0009807164196773072,-4.730038458374084e-05,-2.3299581136781988e-05,-1.0882729675705527e-05,5.071258376397603e-05,-2.7285086014197657e-05,-0.00038159042842822455,0.00023881560201244323,0.00020083002406223738
322,0.001243973358940281,1.8513330202392722e-05,0.0005118335710572186,2.0653480655614953e-05,-5.934730736803506e-05,3.745366654047885e-05,-0.00017242930557695435,3.3532631014410175e-05,-0.0003902100665251762
323,0.0010805540091199835,-2.46227254210446e-05,1.3295509055044619e-05,-2.3661017226825343e-06,0.00017321630869707172,2.4652933492182866e-05,-0.0001393691896873217,0.00032911225331576366,-0.0003739189877288718
324,0.0005684648934156664,-3.144651804790847e-05,0.00019333129742649113,9.140714083546997e-06,3.357651127589706e-05,2.7089494869944608e-05,2.109442905193215e-05,-0.000130834883937489,-0.00012195104472245699
325,0.0009960353674920977,-2.5927818051972758e-05,0.00015033209549425441,2.1914531319059544e-05,-5.1034375654686326e-05,2.411224204197475e-05,0.0003016588148907484,-2.675620666081624e-06,-0.00041837986937331983
326,0.0008147953197037679,-3.0016273893995922e-05,-0.00035862101942935043,6.3681492818244e-05,-1.0659093533413322e-05,-6.76142097642482e-06,2.8828737558023176e-05,0.0003148874294756493,-1.3398520186669316e-06
327,0.001319457834205587,3.833486758620351e-06,0.0003204031958568554,-4.596350793158177e-05,-9.54888578314772e-05,8.60043339385129e-06,0.0001805455482137841,-0.0005182765513397913,0.00014634625287962555
328,0.0007632241095920107,2.352783560039158e-05,-0.00011461171857163333,7.80002344790559e-06,2.310620168365085e-05,-1.7006554265029672e-05,-0.0002499937819593623,0.0003141720457874031,1.300594827663426e-05
329,0.0009917544600514206,-2.575434378068557e-06,0.0003744780281805249,2.7189134888139233e-05,-2.1306608799488702e-05,5.677556877810297e-05,3.743449817891764e-05,-0.0002458311572504923,-0.00022616402959768633
330,0.0004826531132513653,1.740484227757185e-05,5.3210195603392574e-05,2.7581879413329097e-05,-3.249119973298964e-05,-2.5677988719854244e-05,-0.00018315736817287043,6.765640991876487e-05,7.54732294125926e-05
331,0.0013786914716060594,1.675248096194744e-05,-3.743663206284831e-05,-2.6455811473660718e-05,0.00012671011641401941,3.039856648062375e-05,0.0005154845719464451,-0.00014474689316837375,-0.00048070639909814084
332,0.0007040671631175941,1.464923448166091e-05,2.357201552705135e-05,-3.728471771340808e-05,-8.272745730432407e-05,8.21994325848549e-06,-0.00023202140654116077,0.0002006771215534997,0.00010491526673800378
333,0.0010495815273953392,-1.7788366348347844e-05,0.00024416169388075115,8.644992004305796e-05,0.00018692208644541936,7.257063328394708e-06,-6.384683947402436e-05,-9.921903437938584e-05,-0.00034393652349595794
334,0.0005317325824676384,-5.693560420174347e-05,0.0001434971494028714,2.0278482734534947e-05,-4.243121487723656e-06,-1.6148685933865814e-05,-4.641189432808002e-05,0.0001020906590963877,-0.0001421269852824314
335,0.002027301928467915,-3.228450851055619e-05,0.0005118915472582808,0.00010244238569862701,0.00017265777646173486,2.1071585484772754e-05,0.00020558766933057027,-0.0003773321736444818,-0.0006040342820788913
336,0.0010284173856499367,6.77106532752476e-05,-0.00017700892212063613,6.632954039480915e-05,0.00011013670229667594,3.8895584407840425e-05,0.00023113621245041127,-2.002267014503123e-05,-0.00031717710055928494
337,0.0005631114840237931,-4.3559786257595795e-06,2.8514548917057958e-05,-4.792370158312326e-05,7.285535840036161e-05,-2.743881088997438e-05,-0.0002018372509130506,0.00016748084678706865,1.2704987907397047e-05
338,0.0007747432130440074,-5.635516823730702e-05,-0.00014564398748601048,5.0519995982559185e-05,-0.00013163681510941494,-1.5268154826303393e-05,-3.8467480862947045e-05,0.00016171395326845805,0.00017513765727100727
339,0.001397794042113252,-2.454274613472498e-05,5.895011735196354e-05,-6.852415700557904e-05,-0.00014338142697043615,3.2855729937211406e-05,0.0003694355454952891,0.00023765562827213205,-0.0004624486909459158
340,0.0003743213640457609,1.9401275032878904e-05,6.283793947081673e-05,-4.945782465421572e-05,-6.867324338736408e-05,1.368297537310964e-05,-6.902961398125296e-05,6.242463629343997e-05,2.8813855852682924e-05
341,0.0006205098220987866,-4.3460169821790684e-05,6.527051877047718e-05,4.115820206000015e-05,0.00010775724403065678,1.8535847056713045e-05,-0.00018602870173919928,7.753309913152706e-05,-8.076603948842243e-05
342,0.001134266219416675,-5.735645310049088e-06,0.00036553187559162925,-4.364031779714034e-06,0.00018243171321701696,-2.4004818665605138e-05,-0.00019082781878543287,1.9169520899670056e-05,-0.00034220079516755764
343,0.0011429941913679523,5.419943470050953e-05,7.575075353793981e-05,-9.252547457656857e-06,-7.460099763723083e-05,-2.8839918112014487e-05,0.00044154690744549474,-0.00020436136347165568,-0.0002544422690054504
344,0.0015961890234234381,3.864162029589176e-05,-0.0004958809919500817,-8.079201667167066e-05,-2.0685921353798264e-05,4.954880356183508e-06,-0.0001552414240655886,-4.549415767057807e-05,0.0007544980110596455
345,0.0012490855057012383,4.61709025945025e-05,-0.00045910387002706665,-5.4826854912069095e-05,-7.415642814807832e-05,-3.6455599763439775e-05,9.634787863643801e-05,0.0004411795343202962,4.0844437299347724e-05
346,0.0010149740249113413,1.4661962839650038e-05,0.00020890675412488235,-5.395367223206757e-05,-0.0001825593272447787,-1.9851778488417376e-05,0.0002839182954911257,-0.00015943390055900286,-9.168833393141673e-05
347,0.001357993746345548,-5.223687624029451e-05,0.00021393249564521932,4.5273086419481134e-05,0.00014849546815542958,-1.3738906193338368e-05,0.00019436370133935066,7.693212161336005e-05,-0.0006130210907390743
348,0.000592061722339947,4.619124646064281e-06,-0.0001114661926417404,-3.550043601261224e-05,-0.00012192495645727691,-1.8333063931131807e-05,-7.583368134472801e-06,0.0002914117365239166,-1.2228439927319812e-06
349,0.0021991546555333785,-1.8750572465639666e-05,-0.0005538827283891878,-4.2760242313234775e-05,-0.00014331244549337097,-1.2560379143338254e-05,-0.0003283109599618861,0.000565363058788515,0.0005342142689782059
350,0.0012800325796964518,-4.720629795711053e-05,-0.0003034362483504971,-7.747832268443014e-05,-0.00010477826938946888,-9.803314366471291e-06,-9.731383710026575e-05,0.00042180612317287147,0.00021821016667533666
351,0.0007383818357129812,6.57996633742896e-05,0.00014336862138697448,-3.7772519020831674e-05,-6.956799508220368e-05,3.406286437615709e-05,1.1415324725927434e-05,-0.0002618504037534275,0.00011454444399316976
352,0.001159988377917331,-2.9306942598895415e-05,0.0003293861086644534,8.021167518881128e-06,-5.304854400100395e-05,5.653640460904358e-06,0.00016511072794611614,7.182254436832736e-05,-0.0004976387023587492
353,0.0006491418110437189,4.583835893129211e-05,5.8274728357177175e-05,-3.789624945955625e-05,-2.7118481310012266e-05,3.3996827253635065e-06,-0.00018656257668567267,-7.299359806660355e-05,0.00021705813550804143
354,0.00121916342318129,4.886044590454459e-05,-0.00013774617879536155,8.77695894026323e-05,2.8080578795677824e-05,3.7580880456295276e-05,0.0003969504605353391,1.0339756496155483e-05,-0.0004718355327952839
355,0.0003758150764418969,1.1793060205752236e-05,-2.3451147948883033e-05,1.223728318470313e-05,0.00012125352033313941,1.6126107342953958e-05,-9.158404684803112e-05,-7.287234342404081e-05,2.649756715439322e-05
356,0.001766380044602757,-1.7585612045244864e-05,0.0004675949686063774,4.821297172816208e-07,-1.4699563851916508e-05,2.722861309981464e-05,0.0003878843108779395,-0.0003041352250715834,-0.000546769621332599
357,0.0006693898774700231,5.5814363012276005e-05,-0.0001092987478392704,-8.247466553010924e-06,-7.906598680232357e-05,4.439650786624942e-05,0.00023041296488790497,-0.00013808273754041533,4.071102968572493e-06
358,0.001056763943799592,-2.7773743275610364e-05,9.42367594127802e-05,3.337907903658982e-05,0.00010075671643085954,-6.705099680955409e-06,-0.0004939031289432627,8.46010823313953e-05,0.00021540833468813858
359,0.0012266186256725004,-6.060587556034995e-05,-0.0005186670725293441,2.7979925131774164e-05,-1.9629665949455477e-05,-1.440669879712933e-05,0.00022383901131073358,2.600209990638591e-05,0.00033548827648732793
360,0.0006607932331584073,-3.522037143949448e-05,-0.00010511043953775889,5.3039122864310256e-05,0.00018037035226677045,-6.397023172954874e-06,-0.00013888622493041236,9.698714144813769e-05,-4.47825574985683e-05
361,0.0006687451138453013,-1.5088037796829809e-05,-0.00012623488997443033,4.159359790427419e-05,3.743774289140245e-06,-3.315162640796926e-06,-0.0001511892191158326,-3.8545247394772275e-05,0.00028903518472922496
362,0.00043457092330409855,-5.330791558819797e-06,0.00012046633260159867,5.0601435765129654e-06,8.434630863184828e-05,7.412676842087629e-06,-2.498855908206199e-05,-9.157858320553436e-05,-9.538752780563486e-05
363,0.0014344764919738094,-4.843618186235049e-05,0.00012109402574383976,2.284733398073835e-05,-0.00010206485690544831,1.0166733245792897e-05,0.00042379384783153284,-0.0005667372072191285,0.0001393363051849783
364,0.0009459931667395874,9.527191354346057e-07,0.00021375068776285922,-3.474789215268323e-05,-5.338547866163418e-05,3.148254020484548e-05,-3.319796416581533e-05,0.0002268106362666722,-0.0003516652483896432
365,0.0012565808431632191,-5.57187777564987e-05,-0.0003646940344283478,-4.212556988923005e-05,-0.00010306340275640508,8.043239806384064e-06,0.0004292208422168875,0.0001910263395583367,-6.268863675112923e-05
366,0.0008895408515840553,6.155983212738532e-06,-0.0003030880541097236,-3.0582431531055165e-05,-3.0596226955358075e-05,2.6616160947495054e-05,0.0003483856127100837,-8.050371319591465e-05,6.361266892168649e-05
367,0.0006154330844995778,-2.2214665147589352e-05,-9.522610957174438e-05,-5.89249960085414e-06,7.200434761233526e-05,-3.0539987203736726e-05,-8.461954246163916e-05,-6.922373826426242e-05,0.00023571219463741633
368,0.0013804232125340637,-1.74917031524318e-05,-0.0005620234650695055,-4.30335342397406e-05,-4.789976313181177e-05,-1.9763140673569046e-05,5.845742203477999e-05,0.00016113535523570865,0.0004706188289965163
369,0.0007128080672830373,-3.0746880173000354e-05,9.613917144341011e-05,-6.306275448134113e-06,-0.00015217748650401403,1.4147448644218075e-06,0.00017635369461960204,8.249642271405955e-05,-0.00016717339151639532
370,0.00029299123702014075,-2.1058219051989235e-06,-4.189240764790325e-05,4.186903318550289e-05,7.900115459806567e-05,6.715801937133906e-06,-8.053168405841582e-05,-2.1965704898499472e-05,1.8909628789420818e-05
371,0.0007309815505408077,-4.221102292364595e-05,0.00012471301561534087,-2.846451066706307e-05,-0.00011220279703217512,-1.9510549902774718e-05,-0.00010856425589764185,-5.453763884707974e-05,0.0002407777596550864
372,0.0025557440204929133,7.91407344974248e-05,-0.0004796249604603897,-2.9404358912299422e-05,-0.0001062459365896648,-2.10369285241728e-05,-0.0006415598257599464,0.0005707111599266013,0.0006280201158224141
